title,company,location,link
2020 Market Data Analyst - Seoul (Korean Speaker),Bloomberg,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b3dc36f873b9e4e3
Frontend Developer (Javascript/React),Bepro Company,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d11342cfe074df78
Window Desktop Application Developer (C# / .NET),Bepro Company,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=01b7f9d31e668163
"[해외취업] 중국, RAKUTEN, Senior QA Engineer_Membership",英博管理咨询(大连)有限公司,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2a022297d291f917
Java Backend Software Engineer,하이퍼커넥트,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=248f25cc0416aa37
DevOps 개발자 (백엔드),토이스미스,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=525fdab567ce9db2
"[R0002058] Principal, Front-end Engineer (Flex)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fd2442c05671c683
Data Platform Engineer,토스 증권,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8a3959ab234e83de
[해외취업] 고급 IT 엔지니어,株式会社ASCOM,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1a33a9c8b9904546
2016년도 국립기상과학원 1분기 연구원(기간제근로자),기상청,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e3200f99b6891e9d
"멀티미디어(방송, 영상) 보안 솔루션 개발 (C,C++)",비에이블컨설팅그룹,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0f6496816fd971b7
"Application Engineer, Sr II",Synopsys,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8c8700db243d1a3c
"로봇관련, R&D_로봇 Skill 개발",4차산업 공장 자동화 기기 및 소프트웨어,경기도 수원,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=50d0ae3f24a94532
데이터 엔지니어 (3년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c62d380a1585df66
2019 Military Service Exemption Position Available at the IBS CMCM (Synthetic Organic/Polymer Chemistry OR Theoretical Study of Carbon and Related Materials),울산과학기술원,울산 언양읍,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8becbf73bbda7c96
qe 소프트웨어 엔지니어,에이치알 코리아,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=85687b250386c4be
디지털 트윈 / Web-XR 개발 (SW),클레이웍스(주),서울 충무로역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0056aa891a04f264
DevOps Engineer,하이퍼커넥트,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3d8e270a47a88295
Senior Data Scientist - AWS Professional Services Korea,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8571cb1e9639cccf
[카카오 클라우드] 클라우드 개발자(Monitoring as a Service),카카오,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6b65a5a35da64ed3
"[정규직]개발자(수집시스템개발, 카피킬러서비스운영)채용",㈜무하유는,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=37aebf847064b980
Full Stack Developer (Internal Products),토스,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=60c38beac39270b1
System Engineer,토스 페이먼츠,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b00009495def08db
TOAST Cloud 사업기획/영업,NHN,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6b86ea39985912b6
"[공덕동] 웹,앱및 백엔드개발자",캐시멜로,서울 공덕동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=68c7354a6e560999
[KSTEC] 2020년 신입 및 경력 채용 (SW개발자),지식시스템(주) 관심기업 IBK추천,성남 삼평동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9d402790b29c351e
인간중심 지능형 시스템 연구실 시간제 연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=67503f27b0365593
"기술연구소 정규직 연력(Java, C++, Python, 기타).",파인씨앤아이,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=68117cedea15bc83
DRE - Build Engineer,Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ee7e4f2e5d69f84c
MySQL 운영 및 개발 DBA (경력),네오위즈,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3be9c091be0a88a8
2014년도 국립기상연구소 연구원(기간제근로자) 특별 (기상기후 빅데이터 분석),기상청,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6a901569704847e8
DGIST 동반진단의료기술융합연구실 계약직 연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5054923f264e5eb3
인간중심 지능형 시스템 연구실 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9fb50d6eec9e7045
지스트 블록체인경제센터(강남소재) 계약직(연구원),광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=674370fd38bce0dd
지스트 블록체인경제센터 계약직연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a7c68eba65a950aa
DGIST-ETH 마이크로로봇연구센터 계약직 직원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c9c0370fa9baf512
Cloud 서비스 (Infra as a Service) 개발자 (경력),카카오,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=449e0f73f32c6c7a
인공지능 전문기업 마인즈랩 App Developer,마인즈랩,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0b26563bca06270f
DGIST 동반진단의료기술융합연구실 계약직 연구원 공개 채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1548f8b2dc2157f6
Senior Business Analysis (Strategic Planning),Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5f3b7800e776da58
[S/W] AI agent QA(Quality Assurance) Engineer,현대자동차그룹,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7ef22311fbf5c3c0
블록체인인터넷경제연구센터 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3e80435be74cd28f
모바일 앱 보안 솔루션 개발부문,스틸리언,서울 용산구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6718bba08ef6e20b
"안드로이드/IOS 앱/웹개발자, 앱/웹 디자이너 신입/경력 정규직",오퍼튜니티,제주 제주시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2b9372dd785c38ea
Software Engineer,Nexon,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=49335253c9d14ed4
"AI기술기반 Front-end, Back-end, Android 개발 및 운영(경력)",알체라,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4c8bf1f6eb1e3e2a
2018년도 전문연구요원 채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b247877d14b77450
"모바일 앱 서버 개발(Java, Python)",휴먼디지털,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=16dff836029458af
AI(인공지능) 개발자,휴먼디지털,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d498993697237b33
차세대 광-무선 가입자망 연구센터 연구전담교수,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=05439002712f8135
Cloud Infrastructure Architect,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d9470ee259f7457b
TOAST Cloud 운영 및 기술지원,NHN,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ad07d6a330fb619a
[카카오 클라우드] 플랫폼 포털 개발자,카카오,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=383d4c8a7156b52b
2020 Market Data Analyst - Seoul (Korean Speaker),Bloomberg,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b3dc36f873b9e4e3
Frontend Developer (Javascript/React),Bepro Company,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d11342cfe074df78
Window Desktop Application Developer (C# / .NET),Bepro Company,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=01b7f9d31e668163
2020 Market Data Analyst - Seoul (Korean Speaker),Bloomberg,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b3dc36f873b9e4e3
Frontend Developer (Javascript/React),Bepro Company,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d11342cfe074df78
AI(인공지능) 개발자,휴먼디지털,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d498993697237b33
"Software Engineering Manager, Server",Sendbird,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=677bb425dc2caf7e
반응형웹개발자(3년이상),에이치알 코리아,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e42dff836a3182d7
"Principal, Business Analysis (eCommerce Finance)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1ea7188c1b87f679
2018년도 국가기상위성센터 공무직근로자(연구원) (전문연구요원 포함),기상청,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a2df135935d0125f
Junior and/or Senior S/W Engineers for Cassandra NoSQL Services,Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c495ae06620d2544
Cloud 서비스 (Infra as a Service) 개발자 (경력),카카오,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=449e0f73f32c6c7a
IC 설계자동화 (EDA) 소프트웨어 (XMODEL) 모델 개발자 / 응용 엔지니어 (AE),사이언티픽아날로그,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=663bf039e4b43f83
DevOps 엔지니어(과장~차장급),TV홈쇼핑,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f0367efd84417823
지스트 블록체인경제센터(강남소재) 계약직연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=794e209e405f4fc0
Junior and/or Senior Engineers for MySQLDatabase Services,Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=882ce3f45214f1b1
4G LTE/5G NR Software Engineer,Success Korea,서울 신대방동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=081ba90fcfa975e3
모바일 뱅킹앱 서비스의 설계/기획 경력 [저축은행그룹 모기업],피플렙,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2bd4dbc4b81c0bd3
Sr. Database Engineer (FinTech Platform),Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=df55d488077e61e3
Pipeline TD,Mofac,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1d98c46b4900b7e6
"Principal, Back-end Engineer (Seller Portal)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dbe0f6f7da20d201
[해외취업] 【AI・RPAエンジニア】経験半年の方も歓迎 10ヵ国の技術者が在籍,株式会社リープ,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=29e3b5646b869f60
"금융대기업 (연구센터) NLP 경력자, 석사이상",금융대기업 연구센터,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8607c37726d3bb95
Data Scientist,해외송금 전문업체,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e8d1c3f88e0b200b
블록체인인터넷경제 연구센터 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=77d8e0149dad533b
소프트웨어 개발 PM,SW개발전문회사,서울 목동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bfdb6d14b38319a1
Sr. Back-end Engineer (Query Understanding),Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0df2999925f12355
"JAVA, Android 외 신입/경력 정규직",크리콜투,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f178de26c9ae9a08
DX혁신부문 Tech Lab Senior Machine Learning & AI(Data professional) 정규직,이투스교육,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9b09565fe78ef392
DGIST-ETH 마이크로로봇연구센터 계약직 직원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c9c0370fa9baf512
2017년도 제3차 계약직 연구원 공개채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9ad46a78c31b7eaf
Support Engineer _ Azure Security,Microsoft,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ac8d5ff1022fce65
"Senior, Software Engineer (Search Quality Assurance)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7a08f5e589b10a00
[기술플랫폼실] SRE (Site Reliability Engineer) 영입,카카오페이,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=91e308e7c4ca9a1e
Technical Program Manager - AWS Academy,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b85e09230ff6ba98
DGIST 미래자동차융합연구센터 계약직 연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=219838df8fbffb31
DGIST 미래자동차융합연구센터 계약직 연구원 및 연수연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=74cf47be676133ff
Full Stack Developer,"Miso, inc",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=754348a9c3f08d66
"AI기술기반 Front-end, Back-end, Android 개발 및 운영(경력)",알체라,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4c8bf1f6eb1e3e2a
"클라우드 서비스 개발자 중급(IaaS, PaaS)",SW개발전문회사,서울 목동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1fdd2097265e288f
2017년도 전문연구요원(병역특례) 채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0e49a0c61f1cb01b
Effect Supervisor (경력 10년 이상) Effect Artist (신입),Mofac,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0fea9598510abf0e
Junior and/or Senior S/W Engineers for Hadoop and HIVE,Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=98ce457f0c17a02e
Cloud Service 개발 및 운영,LINE Plus corporation,성남 서현역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=48ace3aa027982bc
DGIST-ETH 마이크로로봇연구센터 계약직 직원(Post-doc) 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=62188527e0229352
인공지능(AI) SW개발 담당 0명 자동화 산업장비 제조업,자동화 산업장비 제조업,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5164238b12d010da
Android 앱개발자 (경력3년이상),이퓨인터내셔널,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dd34d9838bc38782
차세대 광-무선 가입자망 연구센터 연구전담교수,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=05439002712f8135
"Imaging Scientist, Technology Development Center Korea",Success Korea,경기도 화성,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dd525f7585490793
데이터 엔지니어,에이치알 코리아,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=04f3458db4cc1f14
대기업 검색엔진 개발 (대리과장급),차량IT 전문 기업 (대기업),서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c0c4e2184e3885c0
DGIST 계약직 연구원 및 일반직원 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=65da831cb9d5a6b5
DGIST-ETH 마이크로로봇연구센터 계약직 연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=333bc9c65baecedf
[해외취업] 게임 서버 엔지니어 정사원/계약사원 중,"CREEK & RIVER Co., Ltd.",대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4931bdddafc97c9a
"안드로이드/IOS 앱/웹개발자, 앱/웹 디자이너 신입/경력 정규직",오퍼튜니티,제주 제주시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2b9372dd785c38ea
데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c1037225077ca4da
Window Desktop Application Developer (C# / .NET),Bepro Company,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=01b7f9d31e668163
2020 Market Data Analyst - Seoul (Korean Speaker),Bloomberg,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b3dc36f873b9e4e3
Frontend Developer (Javascript/React),Bepro Company,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d11342cfe074df78
Senior Server Engineer,레이니스트,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0775a7b8bbca016c
기후 분석&모델링연구실 시간제연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=78d1ec77f4a5e0dc
Big Data Engineer,휴먼디지털,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6863b8ecbee9cb28
"Sr. Solutions Architect, Storage",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d90b5ba4ce618721
빅데이터 분석/컨설팅(3년이상 경력),에이치알 코리아,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1686bc8fdc03fd84
소프트웨어 개발 PM,SW개발전문회사,서울 목동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bfdb6d14b38319a1
VP of Engineering,"Miso, inc",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f5db97b4d95cbc04
DGIST 미래자동차융합연구센터 계약직 연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=219838df8fbffb31
저축은행 앱마케팅팀 데이터분석,국내자본 저축은행,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0ab285258b1cb206
Technical Trainer - Amazon Web Services,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f044d9361c664f80
DGIST-ETH 마이크로로봇연구센터 계약직 직원(Post-doc) 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=62188527e0229352
블록체인인터넷경제 연구센터 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=77d8e0149dad533b
DGIST 미래자동차융합연구센터 계약직 연구원 및 박사후연수연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2459b164bb22d0f4
Cloud Application Architect - Professional Services,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ff2f8c996186ab4d
서버 개발자,유명메신저회사,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4504dad34421e282
Junior and/or Senior Engineers for MySQLDatabase Services,Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=882ce3f45214f1b1
Front-end Developer,"Miso, inc",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9f7d7cbe5e172a01
"Senior, Software Engineer (Search Quality Assurance)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7a08f5e589b10a00
게임 딥러닝 AI 개발,Success Korea,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a6df161cf8e96140
대기업 검색엔진 개발 (대리과장급),차량IT 전문 기업 (대기업),서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c0c4e2184e3885c0
Sr. Back-end Engineer (SCM Systems),Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e541375257c12d9b
기술영업(신입/경력),에이치알 코리아,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9fa9d498506f86aa
머신러닝 엔지니어 (3년이상),Success Korea,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1a95f6b307d52b94
DGIST 미래자동차융합연구센터 계약직 연구원 및 연수연구원 공개 초빙 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=74cf47be676133ff
Effect Supervisor (경력 10년 이상) Effect Artist (신입),Mofac,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0fea9598510abf0e
플랫폼(크라우드펀딩 혹은 마켓플레이스) IT 개발자,Success Korea,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=44419308a1995b82
